"","Date","Storage","Storage_MAF","Reservoir"
"37826",1978-03-28,14056500,14.0565,"Lake Powell"
"37827",1978-03-29,14052200,14.0522,"Lake Powell"
"37828",1978-03-30,14051100,14.0511,"Lake Powell"
"37829",1978-03-31,14057500,14.0575,"Lake Powell"
"37830",1978-04-01,14061800,14.0618,"Lake Powell"
"37831",1978-04-02,14066200,14.0662,"Lake Powell"
"37832",1978-04-03,14078000,14.078,"Lake Powell"
"37833",1978-04-04,14088800,14.0888,"Lake Powell"
"37834",1978-04-05,14107100,14.1071,"Lake Powell"
"37835",1978-04-06,14118900,14.1189,"Lake Powell"
"37836",1978-04-07,14131900,14.1319,"Lake Powell"
"37837",1978-04-08,14138400,14.1384,"Lake Powell"
"37838",1978-04-09,14160000,14.16,"Lake Powell"
"37839",1978-04-10,14191400,14.1914,"Lake Powell"
"37840",1978-04-11,14213000,14.213,"Lake Powell"
"37841",1978-04-12,14233700,14.2337,"Lake Powell"
"37842",1978-04-13,14252100,14.2521,"Lake Powell"
"37843",1978-04-14,14258600,14.2586,"Lake Powell"
"37844",1978-04-15,14278200,14.2782,"Lake Powell"
"37845",1978-04-16,14306500,14.3065,"Lake Powell"
"37846",1978-04-17,14318500,14.3185,"Lake Powell"
"37847",1978-04-18,14334900,14.3349,"Lake Powell"
"37848",1978-04-19,14352300,14.3523,"Lake Powell"
"37849",1978-04-20,14366500,14.3665,"Lake Powell"
"37850",1978-04-21,14373100,14.3731,"Lake Powell"
"37851",1978-04-22,14382900,14.3829,"Lake Powell"
"37852",1978-04-23,14401500,14.4015,"Lake Powell"
"37853",1978-04-24,14419000,14.419,"Lake Powell"
"37854",1978-04-25,14427800,14.4278,"Lake Powell"
"37855",1978-04-26,14437700,14.4377,"Lake Powell"
"37856",1978-04-27,14455200,14.4552,"Lake Powell"
"37857",1978-04-28,14473900,14.4739,"Lake Powell"
"37858",1978-04-29,14488200,14.4882,"Lake Powell"
"37859",1978-04-30,14510200,14.5102,"Lake Powell"
"37860",1978-05-01,14543200,14.5432,"Lake Powell"
"37861",1978-05-02,14553200,14.5532,"Lake Powell"
"37862",1978-05-03,14563100,14.5631,"Lake Powell"
"37863",1978-05-04,14592900,14.5929,"Lake Powell"
"37864",1978-05-05,14581900,14.5819,"Lake Powell"
"37865",1978-05-06,14610600,14.6106,"Lake Powell"
"37866",1978-05-07,14629400,14.6294,"Lake Powell"
"37867",1978-05-08,14652700,14.6527,"Lake Powell"
"37868",1978-05-09,14669300,14.6693,"Lake Powell"
"37869",1978-05-10,14687100,14.6871,"Lake Powell"
"37870",1978-05-11,14700400,14.7004,"Lake Powell"
"37871",1978-05-12,14721500,14.7215,"Lake Powell"
"37872",1978-05-13,14741500,14.7415,"Lake Powell"
"37873",1978-05-14,14760500,14.7605,"Lake Powell"
"37874",1978-05-15,14770500,14.7705,"Lake Powell"
"37875",1978-05-16,14792800,14.7928,"Lake Powell"
"37876",1978-05-17,14819600,14.8196,"Lake Powell"
"37877",1978-05-18,14857700,14.8577,"Lake Powell"
"37878",1978-05-19,14908100,14.9081,"Lake Powell"
"37879",1978-05-20,14971100,14.9711,"Lake Powell"
"37880",1978-05-21,15024100,15.0241,"Lake Powell"
"37881",1978-05-22,15073800,15.0738,"Lake Powell"
"37882",1978-05-23,15119100,15.1191,"Lake Powell"
"37883",1978-05-24,15147500,15.1475,"Lake Powell"
"37884",1978-05-25,15182700,15.1827,"Lake Powell"
"37885",1978-05-26,15221400,15.2214,"Lake Powell"
"37886",1978-05-27,15280700,15.2807,"Lake Powell"
"37887",1978-05-28,15342500,15.3425,"Lake Powell"
"37888",1978-05-29,15404400,15.4044,"Lake Powell"
"37889",1978-05-30,15458500,15.4585,"Lake Powell"
"37890",1978-05-31,15498900,15.4989,"Lake Powell"
"37891",1978-06-01,15535800,15.5358,"Lake Powell"
"37892",1978-06-02,15576300,15.5763,"Lake Powell"
"37893",1978-06-03,15615700,15.6157,"Lake Powell"
"37894",1978-06-04,15668000,15.668,"Lake Powell"
"37895",1978-06-05,15711000,15.711,"Lake Powell"
"37896",1978-06-06,15756500,15.7565,"Lake Powell"
"37897",1978-06-07,15809100,15.8091,"Lake Powell"
"37898",1978-06-08,15847800,15.8478,"Lake Powell"
"37899",1978-06-09,15888800,15.8888,"Lake Powell"
"37900",1978-06-10,15940500,15.9405,"Lake Powell"
"37901",1978-06-11,16004200,16.0042,"Lake Powell"
"37902",1978-06-12,16066800,16.0668,"Lake Powell"
"37903",1978-06-13,16133200,16.1332,"Lake Powell"
"37904",1978-06-14,16192700,16.1927,"Lake Powell"
"37905",1978-06-15,16259400,16.2594,"Lake Powell"
"37906",1978-06-16,16334800,16.3348,"Lake Powell"
"37907",1978-06-17,16421200,16.4212,"Lake Powell"
"37908",1978-06-18,16511600,16.5116,"Lake Powell"
"37909",1978-06-19,16586600,16.5866,"Lake Powell"
"37910",1978-06-20,16659400,16.6594,"Lake Powell"
"37911",1978-06-21,16717800,16.7178,"Lake Powell"
"37912",1978-06-22,16771500,16.7715,"Lake Powell"
"37913",1978-06-23,16819100,16.8191,"Lake Powell"
"37914",1978-06-24,16880400,16.8804,"Lake Powell"
"37915",1978-06-25,16939400,16.9394,"Lake Powell"
"37916",1978-06-26,16991100,16.9911,"Lake Powell"
"37917",1978-06-27,17047900,17.0479,"Lake Powell"
"37918",1978-06-28,17098600,17.0986,"Lake Powell"
"37919",1978-06-29,17140700,17.1407,"Lake Powell"
"37920",1978-06-30,17179200,17.1792,"Lake Powell"
"37921",1978-07-01,17227700,17.2277,"Lake Powell"
"37922",1978-07-02,17272500,17.2725,"Lake Powell"
"37923",1978-07-03,17311200,17.3112,"Lake Powell"
"37924",1978-07-04,17346300,17.3463,"Lake Powell"
"37925",1978-07-05,17377600,17.3776,"Lake Powell"
"37926",1978-07-06,17412700,17.4127,"Lake Powell"
"37927",1978-07-07,17427700,17.4277,"Lake Powell"
"37928",1978-07-08,17454100,17.4541,"Lake Powell"
"37929",1978-07-09,17469200,17.4692,"Lake Powell"
"37930",1978-07-10,17485500,17.4855,"Lake Powell"
"37931",1978-07-11,17489300,17.4893,"Lake Powell"
"37932",1978-07-12,17495600,17.4956,"Lake Powell"
"37933",1978-07-13,17506900,17.5069,"Lake Powell"
"37934",1978-07-14,17506900,17.5069,"Lake Powell"
"37935",1978-07-15,17519500,17.5195,"Lake Powell"
"37936",1978-07-16,17543500,17.5435,"Lake Powell"
"37937",1978-07-17,17529600,17.5296,"Lake Powell"
"37938",1978-07-18,17535900,17.5359,"Lake Powell"
"37939",1978-07-19,17537100,17.5371,"Lake Powell"
"37940",1978-07-20,17534600,17.5346,"Lake Powell"
"37941",1978-07-21,17548500,17.5485,"Lake Powell"
"37942",1978-07-22,17551000,17.551,"Lake Powell"
"37943",1978-07-23,17559800,17.5598,"Lake Powell"
"37944",1978-07-24,17567400,17.5674,"Lake Powell"
"37945",1978-07-25,17559800,17.5598,"Lake Powell"
"37946",1978-07-26,17557300,17.5573,"Lake Powell"
"37947",1978-07-27,17543400,17.5434,"Lake Powell"
"37948",1978-07-28,17533300,17.5333,"Lake Powell"
"37949",1978-07-29,17530800,17.5308,"Lake Powell"
"37950",1978-07-30,17525800,17.5258,"Lake Powell"
"37951",1978-07-31,17509400,17.5094,"Lake Powell"
"37952",1978-08-01,17490500,17.4905,"Lake Powell"
"37953",1978-08-02,17475400,17.4754,"Lake Powell"
"37954",1978-08-03,17461600,17.4616,"Lake Powell"
"37955",1978-08-04,17440200,17.4402,"Lake Powell"
"37956",1978-08-05,17422600,17.4226,"Lake Powell"
"37957",1978-08-06,17401300,17.4013,"Lake Powell"
"37958",1978-08-07,17378700,17.3787,"Lake Powell"
"37959",1978-08-08,17349900,17.3499,"Lake Powell"
"37960",1978-08-09,17324900,17.3249,"Lake Powell"
"37961",1978-08-10,17293700,17.2937,"Lake Powell"
"37962",1978-08-11,17271200,17.2712,"Lake Powell"
"37963",1978-08-12,17242500,17.2425,"Lake Powell"
"37964",1978-08-13,17220100,17.2201,"Lake Powell"
"37965",1978-08-14,17206500,17.2065,"Lake Powell"
"37966",1978-08-15,17170400,17.1704,"Lake Powell"
"37967",1978-08-16,17130700,17.1307,"Lake Powell"
"37968",1978-08-17,17101000,17.101,"Lake Powell"
"37969",1978-08-18,17077400,17.0774,"Lake Powell"
"37970",1978-08-19,17053900,17.0539,"Lake Powell"
"37971",1978-08-20,17032900,17.0329,"Lake Powell"
"37972",1978-08-21,17004500,17.0045,"Lake Powell"
"37973",1978-08-22,16966300,16.9663,"Lake Powell"
"37974",1978-08-23,16938000,16.938,"Lake Powell"
"37975",1978-08-24,16904800,16.9048,"Lake Powell"
"37976",1978-08-25,16864300,16.8643,"Lake Powell"
"37977",1978-08-26,16837400,16.8374,"Lake Powell"
"37978",1978-08-27,16821500,16.8215,"Lake Powell"
"37979",1978-08-28,16793300,16.7933,"Lake Powell"
"37980",1978-08-29,16766400,16.7664,"Lake Powell"
"37981",1978-08-30,16734700,16.7347,"Lake Powell"
"37982",1978-08-31,16705500,16.7055,"Lake Powell"
"37983",1978-09-01,16673800,16.6738,"Lake Powell"
"37984",1978-09-02,16652000,16.652,"Lake Powell"
"37985",1978-09-03,16625200,16.6252,"Lake Powell"
"37986",1978-09-04,16588900,16.5889,"Lake Powell"
"37987",1978-09-05,16575033.3,16.5750333,"Lake Powell"
"37988",1978-09-06,16521166.7,16.5211667,"Lake Powell"
"37989",1978-09-07,16487300,16.4873,"Lake Powell"
"37990",1978-09-08,16447500,16.4475,"Lake Powell"
"37991",1978-09-09,16418600,16.4186,"Lake Powell"
"37992",1978-09-10,16386200,16.3862,"Lake Powell"
"37993",1978-09-11,16367000,16.367,"Lake Powell"
"37994",1978-09-12,16334600,16.3346,"Lake Powell"
"37995",1978-09-13,16308300,16.3083,"Lake Powell"
"37996",1978-09-14,16293900,16.2939,"Lake Powell"
"37997",1978-09-15,16271200,16.2712,"Lake Powell"
"37998",1978-09-16,16255700,16.2557,"Lake Powell"
"37999",1978-09-17,16240100,16.2401,"Lake Powell"
"38000",1978-09-18,16231800,16.2318,"Lake Powell"
"38001",1978-09-19,16218700,16.2187,"Lake Powell"
"38002",1978-09-20,16197200,16.1972,"Lake Powell"
"38003",1978-09-21,16173400,16.1734,"Lake Powell"
"38004",1978-09-22,16160400,16.1604,"Lake Powell"
"38005",1978-09-23,16144900,16.1449,"Lake Powell"
"38006",1978-09-24,16129500,16.1295,"Lake Powell"
"38007",1978-09-25,16111700,16.1117,"Lake Powell"
"38008",1978-09-26,16093900,16.0939,"Lake Powell"
"38009",1978-09-27,16079700,16.0797,"Lake Powell"
"38010",1978-09-28,16057200,16.0572,"Lake Powell"
"38011",1978-09-29,16041800,16.0418,"Lake Powell"
"38012",1978-09-30,16030000,16.03,"Lake Powell"
"38013",1978-10-01,16021700,16.0217,"Lake Powell"
"38014",1978-10-02,16009900,16.0099,"Lake Powell"
"38015",1978-10-03,16001600,16.0016,"Lake Powell"
"38016",1978-10-04,15992200,15.9922,"Lake Powell"
"38017",1978-10-05,15986300,15.9863,"Lake Powell"
"38018",1978-10-06,15972100,15.9721,"Lake Powell"
"38019",1978-10-07,15960400,15.9604,"Lake Powell"
"38020",1978-10-08,15961500,15.9615,"Lake Powell"
"38021",1978-10-09,15953300,15.9533,"Lake Powell"
"38022",1978-10-10,15941500,15.9415,"Lake Powell"
"38023",1978-10-11,15929700,15.9297,"Lake Powell"
"38024",1978-10-12,15907400,15.9074,"Lake Powell"
"38025",1978-10-13,15882700,15.8827,"Lake Powell"
"38026",1978-10-14,15878000,15.878,"Lake Powell"
"38027",1978-10-15,15876900,15.8769,"Lake Powell"
"38028",1978-10-16,15862800,15.8628,"Lake Powell"
"38029",1978-10-17,15841700,15.8417,"Lake Powell"
"38030",1978-10-18,15828800,15.8288,"Lake Powell"
"38031",1978-10-19,15805400,15.8054,"Lake Powell"
"38032",1978-10-20,15798300,15.7983,"Lake Powell"
"38033",1978-10-21,15801800,15.8018,"Lake Powell"
"38034",1978-10-22,15789000,15.789,"Lake Powell"
"38035",1978-10-23,15766800,15.7668,"Lake Powell"
"38036",1978-10-24,15738800,15.7388,"Lake Powell"
"38037",1978-10-25,15725900,15.7259,"Lake Powell"
"38038",1978-10-26,15716600,15.7166,"Lake Powell"
"38039",1978-10-27,15713100,15.7131,"Lake Powell"
"38040",1978-10-28,15703800,15.7038,"Lake Powell"
"38041",1978-10-29,15704900,15.7049,"Lake Powell"
"38042",1978-10-30,15706100,15.7061,"Lake Powell"
"38043",1978-10-31,15691000,15.691,"Lake Powell"
"38044",1978-11-01,15687500,15.6875,"Lake Powell"
"38045",1978-11-02,15688600,15.6886,"Lake Powell"
"38046",1978-11-03,15704900,15.7049,"Lake Powell"
"38047",1978-11-04,15714300,15.7143,"Lake Powell"
"38048",1978-11-05,15729400,15.7294,"Lake Powell"
"38049",1978-11-06,15738700,15.7387,"Lake Powell"
"38050",1978-11-07,15739900,15.7399,"Lake Powell"
"38051",1978-11-08,15743400,15.7434,"Lake Powell"
"38052",1978-11-09,15742200,15.7422,"Lake Powell"
"38053",1978-11-10,15734100,15.7341,"Lake Powell"
"38054",1978-11-11,15744600,15.7446,"Lake Powell"
"38055",1978-11-12,15756200,15.7562,"Lake Powell"
"38056",1978-11-13,15742200,15.7422,"Lake Powell"
"38057",1978-11-14,15739900,15.7399,"Lake Powell"
"38058",1978-11-15,15720100,15.7201,"Lake Powell"
"38059",1978-11-16,15707200,15.7072,"Lake Powell"
"38060",1978-11-17,15695600,15.6956,"Lake Powell"
"38061",1978-11-18,15689800,15.6898,"Lake Powell"
"38062",1978-11-19,15678100,15.6781,"Lake Powell"
"38063",1978-11-20,15658400,15.6584,"Lake Powell"
"38064",1978-11-21,15640900,15.6409,"Lake Powell"
"38065",1978-11-22,15628200,15.6282,"Lake Powell"
"38066",1978-11-23,15636300,15.6363,"Lake Powell"
"38067",1978-11-24,15630500,15.6305,"Lake Powell"
"38068",1978-11-25,15618900,15.6189,"Lake Powell"
"38069",1978-11-26,15615400,15.6154,"Lake Powell"
"38070",1978-11-27,15596800,15.5968,"Lake Powell"
"38071",1978-11-28,15579500,15.5795,"Lake Powell"
"38072",1978-11-29,15570200,15.5702,"Lake Powell"
"38073",1978-11-30,15551700,15.5517,"Lake Powell"
"38074",1978-12-01,15557400,15.5574,"Lake Powell"
"38075",1978-12-02,15552800,15.5528,"Lake Powell"
"38076",1978-12-03,15550500,15.5505,"Lake Powell"
"38077",1978-12-04,15529700,15.5297,"Lake Powell"
"38078",1978-12-05,15523900,15.5239,"Lake Powell"
"38079",1978-12-06,15503100,15.5031,"Lake Powell"
"38080",1978-12-07,15482400,15.4824,"Lake Powell"
"38081",1978-12-08,15451200,15.4512,"Lake Powell"
"38082",1978-12-09,15421300,15.4213,"Lake Powell"
"38083",1978-12-10,15398300,15.3983,"Lake Powell"
"38084",1978-12-11,15374200,15.3742,"Lake Powell"
"38085",1978-12-12,15341000,15.341,"Lake Powell"
"38086",1978-12-13,15311200,15.3112,"Lake Powell"
"38087",1978-12-14,15281500,15.2815,"Lake Powell"
"38088",1978-12-15,15260900,15.2609,"Lake Powell"
"38089",1978-12-16,15250600,15.2506,"Lake Powell"
"38090",1978-12-17,15254100,15.2541,"Lake Powell"
"38091",1978-12-18,15256300,15.2563,"Lake Powell"
"38092",1978-12-19,15255200,15.2552,"Lake Powell"
"38093",1978-12-20,15250600,15.2506,"Lake Powell"
"38094",1978-12-21,15241500,15.2415,"Lake Powell"
"38095",1978-12-22,15232400,15.2324,"Lake Powell"
"38096",1978-12-23,15238100,15.2381,"Lake Powell"
"38097",1978-12-24,15249500,15.2495,"Lake Powell"
"38098",1978-12-25,15256300,15.2563,"Lake Powell"
"38099",1978-12-26,15242600,15.2426,"Lake Powell"
"38100",1978-12-27,15222100,15.2221,"Lake Powell"
"38101",1978-12-28,15201600,15.2016,"Lake Powell"
"38102",1978-12-29,15180000,15.18,"Lake Powell"
"38103",1978-12-30,15175500,15.1755,"Lake Powell"
"38104",1978-12-31,15178900,15.1789,"Lake Powell"
"38105",1979-01-01,15168600,15.1686,"Lake Powell"
"38106",1979-01-02,15145900,15.1459,"Lake Powell"
"38107",1979-01-03,15120900,15.1209,"Lake Powell"
"38108",1979-01-04,15097100,15.0971,"Lake Powell"
"38109",1979-01-05,15077900,15.0779,"Lake Powell"
"38110",1979-01-06,15059800,15.0598,"Lake Powell"
"38111",1979-01-07,15056400,15.0564,"Lake Powell"
"38112",1979-01-08,15034900,15.0349,"Lake Powell"
"38113",1979-01-09,15012400,15.0124,"Lake Powell"
"38114",1979-01-10,14995400,14.9954,"Lake Powell"
"38115",1979-01-11,14967300,14.9673,"Lake Powell"
"38116",1979-01-12,14952600,14.9526,"Lake Powell"
"38117",1979-01-13,14936900,14.9369,"Lake Powell"
"38118",1979-01-14,14930100,14.9301,"Lake Powell"
"38119",1979-01-15,14911000,14.911,"Lake Powell"
"38120",1979-01-16,14894200,14.8942,"Lake Powell"
"38121",1979-01-17,14879600,14.8796,"Lake Powell"
"38122",1979-01-18,14871800,14.8718,"Lake Powell"
"38123",1979-01-19,14877400,14.8774,"Lake Powell"
"38124",1979-01-20,14898700,14.8987,"Lake Powell"
"38125",1979-01-21,14908800,14.9088,"Lake Powell"
"38126",1979-01-22,14906500,14.9065,"Lake Powell"
"38127",1979-01-23,14895300,14.8953,"Lake Powell"
"38128",1979-01-24,14875100,14.8751,"Lake Powell"
"38129",1979-01-25,14859400,14.8594,"Lake Powell"
"38130",1979-01-26,14831500,14.8315,"Lake Powell"
"38131",1979-01-27,14824700,14.8247,"Lake Powell"
"38132",1979-01-28,14814700,14.8147,"Lake Powell"
"38133",1979-01-29,14784500,14.7845,"Lake Powell"
"38134",1979-01-30,14757800,14.7578,"Lake Powell"
"38135",1979-01-31,14729900,14.7299,"Lake Powell"
"38136",1979-02-01,14706600,14.7066,"Lake Powell"
"38137",1979-02-02,14684300,14.6843,"Lake Powell"
"38138",1979-02-03,14668800,14.6688,"Lake Powell"
"38139",1979-02-04,14658800,14.6588,"Lake Powell"
"38140",1979-02-05,14633300,14.6333,"Lake Powell"
"38141",1979-02-06,14612300,14.6123,"Lake Powell"
"38142",1979-02-07,14588000,14.588,"Lake Powell"
"38143",1979-02-08,14569200,14.5692,"Lake Powell"
"38144",1979-02-09,14554800,14.5548,"Lake Powell"
"38145",1979-02-10,14551500,14.5515,"Lake Powell"
"38146",1979-02-11,14550400,14.5504,"Lake Powell"
"38147",1979-02-12,14543800,14.5438,"Lake Powell"
"38148",1979-02-13,14532800,14.5328,"Lake Powell"
"38149",1979-02-14,14537200,14.5372,"Lake Powell"
"38150",1979-02-15,14530600,14.5306,"Lake Powell"
"38151",1979-02-16,14518400,14.5184,"Lake Powell"
"38152",1979-02-17,14530600,14.5306,"Lake Powell"
"38153",1979-02-18,14553700,14.5537,"Lake Powell"
"38154",1979-02-19,14564800,14.5648,"Lake Powell"
"38155",1979-02-20,14571400,14.5714,"Lake Powell"
"38156",1979-02-21,14581300,14.5813,"Lake Powell"
"38157",1979-02-22,14590200,14.5902,"Lake Powell"
"38158",1979-02-23,14594600,14.5946,"Lake Powell"
"38159",1979-02-24,14611200,14.6112,"Lake Powell"
"38160",1979-02-25,14625500,14.6255,"Lake Powell"
"38161",1979-02-26,14634400,14.6344,"Lake Powell"
"38162",1979-02-27,14628900,14.6289,"Lake Powell"
"38163",1979-02-28,14635500,14.6355,"Lake Powell"
"38164",1979-03-01,14641000,14.641,"Lake Powell"
"38165",1979-03-02,14642200,14.6422,"Lake Powell"
"38166",1979-03-03,14661000,14.661,"Lake Powell"
"38167",1979-03-04,14678700,14.6787,"Lake Powell"
"38168",1979-03-05,14695400,14.6954,"Lake Powell"
"38169",1979-03-06,14712100,14.7121,"Lake Powell"
"38170",1979-03-07,14734300,14.7343,"Lake Powell"
"38171",1979-03-08,14762200,14.7622,"Lake Powell"
"38172",1979-03-09,14788900,14.7889,"Lake Powell"
"38173",1979-03-10,14821300,14.8213,"Lake Powell"
"38174",1979-03-11,14849300,14.8493,"Lake Powell"
"38175",1979-03-12,14875000,14.875,"Lake Powell"
"38176",1979-03-13,14898600,14.8986,"Lake Powell"
"38177",1979-03-14,14926700,14.9267,"Lake Powell"
"38178",1979-03-15,14951400,14.9514,"Lake Powell"
"38179",1979-03-16,14978400,14.9784,"Lake Powell"
"38180",1979-03-17,15004300,15.0043,"Lake Powell"
"38181",1979-03-18,15033700,15.0337,"Lake Powell"
"38182",1979-03-19,15065300,15.0653,"Lake Powell"
"38183",1979-03-20,15090200,15.0902,"Lake Powell"
"38184",1979-03-21,15103800,15.1038,"Lake Powell"
"38185",1979-03-22,15125300,15.1253,"Lake Powell"
"38186",1979-03-23,15153700,15.1537,"Lake Powell"
"38187",1979-03-24,15191200,15.1912,"Lake Powell"
"38188",1979-03-25,15224200,15.2242,"Lake Powell"
"38189",1979-03-26,15253900,15.2539,"Lake Powell"
"38190",1979-03-27,15279000,15.279,"Lake Powell"
"38191",1979-03-28,15321300,15.3213,"Lake Powell"
"38192",1979-03-29,15346500,15.3465,"Lake Powell"
"38193",1979-03-30,15382100,15.3821,"Lake Powell"
"38194",1979-03-31,15430300,15.4303,"Lake Powell"
"38195",1979-04-01,15483300,15.4833,"Lake Powell"
"38196",1979-04-02,15511000,15.511,"Lake Powell"
"38197",1979-04-03,15539900,15.5399,"Lake Powell"
"38198",1979-04-04,15565300,15.5653,"Lake Powell"
"38199",1979-04-05,15600100,15.6001,"Lake Powell"
"38200",1979-04-06,15629100,15.6291,"Lake Powell"
"38201",1979-04-07,15668600,15.6686,"Lake Powell"
"38202",1979-04-08,15705800,15.7058,"Lake Powell"
"38203",1979-04-09,15736100,15.7361,"Lake Powell"
"38204",1979-04-10,15773500,15.7735,"Lake Powell"
"38205",1979-04-11,15799200,15.7992,"Lake Powell"
"38206",1979-04-12,15841300,15.8413,"Lake Powell"
"38207",1979-04-13,15868300,15.8683,"Lake Powell"
"38208",1979-04-14,15900000,15.9,"Lake Powell"
"38209",1979-04-15,15932900,15.9329,"Lake Powell"
"38210",1979-04-16,15968200,15.9682,"Lake Powell"
"38211",1979-04-17,16009500,16.0095,"Lake Powell"
"38212",1979-04-18,16052100,16.0521,"Lake Powell"
"38213",1979-04-19,16105400,16.1054,"Lake Powell"
"38214",1979-04-20,16164700,16.1647,"Lake Powell"
"38215",1979-04-21,16226600,16.2266,"Lake Powell"
"38216",1979-04-22,16279200,16.2792,"Lake Powell"
"38217",1979-04-23,16328200,16.3282,"Lake Powell"
"38218",1979-04-24,16382100,16.3821,"Lake Powell"
"38219",1979-04-25,16462800,16.4628,"Lake Powell"
"38220",1979-04-26,16532700,16.5327,"Lake Powell"
"38221",1979-04-27,16594500,16.5945,"Lake Powell"
"38222",1979-04-28,16651500,16.6515,"Lake Powell"
"38223",1979-04-29,16706200,16.7062,"Lake Powell"
"38224",1979-04-30,16763500,16.7635,"Lake Powell"
"38225",1979-05-01,16819800,16.8198,"Lake Powell"
"38226",1979-05-02,16870000,16.87,"Lake Powell"
"38227",1979-05-03,16930200,16.9302,"Lake Powell"
"38228",1979-05-04,16985600,16.9856,"Lake Powell"
"38229",1979-05-05,17036100,17.0361,"Lake Powell"
"38230",1979-05-06,17089300,17.0893,"Lake Powell"
"38231",1979-05-07,17143900,17.1439,"Lake Powell"
"38232",1979-05-08,17199700,17.1997,"Lake Powell"
"38233",1979-05-09,17265800,17.2658,"Lake Powell"
"38234",1979-05-10,17333200,17.3332,"Lake Powell"
"38235",1979-05-11,17388300,17.3883,"Lake Powell"
"38236",1979-05-12,17444700,17.4447,"Lake Powell"
"38237",1979-05-13,17495000,17.495,"Lake Powell"
"38238",1979-05-14,17539100,17.5391,"Lake Powell"
"38239",1979-05-15,17585800,17.5858,"Lake Powell"
"38240",1979-05-16,17623700,17.6237,"Lake Powell"
"38241",1979-05-17,17661700,17.6617,"Lake Powell"
"38242",1979-05-18,17711200,17.7112,"Lake Powell"
"38243",1979-05-19,17769700,17.7697,"Lake Powell"
"38244",1979-05-20,17843600,17.8436,"Lake Powell"
"38245",1979-05-21,17916400,17.9164,"Lake Powell"
"38246",1979-05-22,17995900,17.9959,"Lake Powell"
"38247",1979-05-23,18087300,18.0873,"Lake Powell"
"38248",1979-05-24,18180200,18.1802,"Lake Powell"
"38249",1979-05-25,18273500,18.2735,"Lake Powell"
"38250",1979-05-26,18377500,18.3775,"Lake Powell"
"38251",1979-05-27,18489800,18.4898,"Lake Powell"
"38252",1979-05-28,18607900,18.6079,"Lake Powell"
"38253",1979-05-29,18733100,18.7331,"Lake Powell"
"38254",1979-05-30,18868400,18.8684,"Lake Powell"
"38255",1979-05-31,18996400,18.9964,"Lake Powell"
"38256",1979-06-01,19130400,19.1304,"Lake Powell"
"38257",1979-06-02,19243600,19.2436,"Lake Powell"
"38258",1979-06-03,19361300,19.3613,"Lake Powell"
"38259",1979-06-04,19449700,19.4497,"Lake Powell"
"38260",1979-06-05,19530100,19.5301,"Lake Powell"
"38261",1979-06-06,19604000,19.604,"Lake Powell"
"38262",1979-06-07,19682200,19.6822,"Lake Powell"
"38263",1979-06-08,19766100,19.7661,"Lake Powell"
"38264",1979-06-09,19871100,19.8711,"Lake Powell"
"38265",1979-06-10,19977900,19.9779,"Lake Powell"
"38266",1979-06-11,20067000,20.067,"Lake Powell"
"38267",1979-06-12,20136800,20.1368,"Lake Powell"
"38268",1979-06-13,20199800,20.1998,"Lake Powell"
"38269",1979-06-14,20264300,20.2643,"Lake Powell"
"38270",1979-06-15,20330500,20.3305,"Lake Powell"
"38271",1979-06-16,20402400,20.4024,"Lake Powell"
"38272",1979-06-17,20491500,20.4915,"Lake Powell"
"38273",1979-06-18,20579500,20.5795,"Lake Powell"
"38274",1979-06-19,20677700,20.6777,"Lake Powell"
"38275",1979-06-20,20772000,20.772,"Lake Powell"
"38276",1979-06-21,20843700,20.8437,"Lake Powell"
"38277",1979-06-22,20905500,20.9055,"Lake Powell"
"38278",1979-06-23,20965900,20.9659,"Lake Powell"
"38279",1979-06-24,21022200,21.0222,"Lake Powell"
"38280",1979-06-25,21072800,21.0728,"Lake Powell"
"38281",1979-06-26,21122000,21.122,"Lake Powell"
"38282",1979-06-27,21175700,21.1757,"Lake Powell"
"38283",1979-06-28,21228000,21.228,"Lake Powell"
"38284",1979-06-29,21280400,21.2804,"Lake Powell"
"38285",1979-06-30,21322700,21.3227,"Lake Powell"
"38286",1979-07-01,21369400,21.3694,"Lake Powell"
"38287",1979-07-02,21416300,21.4163,"Lake Powell"
"38288",1979-07-03,21470500,21.4705,"Lake Powell"
"38289",1979-07-04,21533600,21.5336,"Lake Powell"
"38290",1979-07-05,21585100,21.5851,"Lake Powell"
"38291",1979-07-06,21630800,21.6308,"Lake Powell"
"38292",1979-07-07,21676600,21.6766,"Lake Powell"
"38293",1979-07-08,21718000,21.718,"Lake Powell"
"38294",1979-07-09,21750600,21.7506,"Lake Powell"
"38295",1979-07-10,21772800,21.7728,"Lake Powell"
"38296",1979-07-11,21806900,21.8069,"Lake Powell"
"38297",1979-07-12,21829200,21.8292,"Lake Powell"
"38298",1979-07-13,21853000,21.853,"Lake Powell"
"38299",1979-07-14,21873800,21.8738,"Lake Powell"
"38300",1979-07-15,21897600,21.8976,"Lake Powell"
"38301",1979-07-16,21911000,21.911,"Lake Powell"
"38302",1979-07-17,21931900,21.9319,"Lake Powell"
"38303",1979-07-18,21945300,21.9453,"Lake Powell"
"38304",1979-07-19,21957200,21.9572,"Lake Powell"
"38305",1979-07-20,21960200,21.9602,"Lake Powell"
"38306",1979-07-21,21967700,21.9677,"Lake Powell"
"38307",1979-07-22,21963200,21.9632,"Lake Powell"
